,query_id,user_id,rank
5298,11263,597-66-7706,60
5299,9019,597-66-7706,18
5300,8465,597-66-7706,67
5301,10451,597-66-7706,28
5302,15762,597-66-7706,59
5303,13849,597-66-7706,78
5304,19202,597-66-7706,0
5305,15166,597-66-7706,32
5306,9822,597-66-7706,21
5307,13714,597-66-7706,64
5308,16962,597-66-7706,38
5309,8816,597-66-7706,89
5310,16056,597-66-7706,76
5311,4003,597-66-7706,63
5312,2250,597-66-7706,88
5313,14531,597-66-7706,88
5314,6120,597-66-7706,28
5315,6397,597-66-7706,63
5316,7906,597-66-7706,62
5317,1627,597-66-7706,68
5318,9211,597-66-7706,95
5319,6756,597-66-7706,52
5320,2106,597-66-7706,18
5321,18176,597-66-7706,73
5322,8478,597-66-7706,91
5323,7289,597-66-7706,24
5324,4144,597-66-7706,94
5325,18070,597-66-7706,35
5326,14807,597-66-7706,37
5327,18540,597-66-7706,17
5328,10415,597-66-7706,12
5329,12627,597-66-7706,14
5330,14481,597-66-7706,68
5331,16431,597-66-7706,81
5332,11879,597-66-7706,25
5333,9841,597-66-7706,48
5334,1609,597-66-7706,11
5335,16005,597-66-7706,63
5336,7340,525-07-2700,69
5337,11690,525-07-2700,4
5338,12870,525-07-2700,27
5339,11002,525-07-2700,19
5340,8559,525-07-2700,72
5341,15033,525-07-2700,50
5342,2190,525-07-2700,42
5343,6211,525-07-2700,30
5344,16768,525-07-2700,6
5345,9792,525-07-2700,6
5346,2705,525-07-2700,52
5347,4266,525-07-2700,64
5348,14741,525-07-2700,73
5349,16748,525-07-2700,70
5350,16158,525-07-2700,8
5351,10934,525-07-2700,73
5352,3485,525-07-2700,23
5353,12530,525-07-2700,72
5354,4968,525-07-2700,23
5355,6239,525-07-2700,90
5356,18633,525-07-2700,38
5357,15419,525-07-2700,58
5358,17400,525-07-2700,19
5359,7993,525-07-2700,31
5360,9897,525-07-2700,4
5361,14635,525-07-2700,28
5362,14663,525-07-2700,45
5363,11897,525-07-2700,15
5364,19047,525-07-2700,66
5365,19516,525-07-2700,17
5366,4896,525-07-2700,91
5367,11276,525-07-2700,13
5368,4915,525-07-2700,21
5369,1201,525-07-2700,70
5370,166,525-07-2700,96
5371,7925,525-07-2700,87
5372,18269,525-07-2700,78
5373,3865,525-07-2700,20
5374,7401,525-07-2700,60
5375,11971,525-07-2700,46
5376,17918,525-07-2700,68
5377,14559,525-07-2700,66
5378,3264,525-07-2700,1
5379,14577,525-07-2700,28
5380,19093,525-07-2700,82
5381,11463,525-07-2700,91
5382,8519,525-07-2700,22
5383,13996,525-07-2700,45
5384,19194,525-07-2700,94
5385,18876,525-07-2700,58
5386,6397,525-07-2700,75
5387,5869,525-07-2700,75
5388,6688,525-07-2700,21
5389,18617,525-07-2700,29
5390,19945,525-07-2700,11
5391,13408,525-07-2700,95
5392,15270,525-07-2700,15
5393,14449,525-07-2700,70
5394,9262,525-07-2700,97
5395,3834,525-07-2700,11
5396,2949,525-07-2700,32
5397,7409,525-07-2700,11
5398,18362,525-07-2700,40
5399,10170,525-07-2700,38
5400,5962,525-07-2700,22
5401,18710,525-07-2700,27
5402,13740,525-07-2700,44
5403,2356,525-07-2700,89
5404,5658,525-07-2700,6
5405,12963,525-07-2700,43
5406,14533,525-07-2700,84
5407,16776,525-07-2700,48
5408,2716,525-07-2700,85
5409,1217,525-07-2700,5
5410,14747,525-07-2700,29
5411,5323,525-07-2700,60
5412,17937,525-07-2700,65
5413,6479,525-07-2700,27
5414,15916,525-07-2700,77
5415,57,525-07-2700,62
5416,10131,525-07-2700,20
5417,7223,525-07-2700,72
5418,1579,525-07-2700,71
5419,18253,525-07-2700,69
5420,11045,525-07-2700,36
5421,46,525-07-2700,38
5422,10398,525-07-2700,35
5423,9053,525-07-2700,51
5424,16605,525-07-2700,28
5425,14784,525-07-2700,60
5426,10261,525-07-2700,62
5427,617,525-07-2700,19
5428,14476,525-07-2700,67
5429,7708,525-07-2700,83
5430,710,525-07-2700,42
5431,17128,525-07-2700,43
5432,13834,525-07-2700,49
5433,1510,525-07-2700,64
5434,6694,525-07-2700,31
5435,9724,525-07-2700,16
5436,1582,525-07-2700,94
5437,19628,525-07-2700,67
5438,5381,525-07-2700,67
5439,11602,525-07-2700,71
5440,16401,525-07-2700,73
5441,8252,593-60-9201,45
5442,1035,593-60-9201,80
5443,8847,593-60-9201,0
5444,2545,593-60-9201,18
5445,3373,593-60-9201,84
5446,15628,593-60-9201,74
5447,6707,593-60-9201,9
5448,16736,593-60-9201,34
5449,10065,593-60-9201,77
5450,13682,593-60-9201,13
5451,13309,593-60-9201,95
5452,179,593-60-9201,98
5453,12293,593-60-9201,41
5454,5504,593-60-9201,56
5455,15016,593-60-9201,58
5456,8940,593-60-9201,17
5457,14774,593-60-9201,40
5458,17749,593-60-9201,24
5459,15098,593-60-9201,87
5460,6461,593-60-9201,35
5461,18705,593-60-9201,4
5462,11558,593-60-9201,36
5463,16282,593-60-9201,80
5464,10310,593-60-9201,9
5465,13260,593-60-9201,96
5466,12579,593-60-9201,80
5467,12590,593-60-9201,2
5468,13854,593-60-9201,19
5469,7878,593-60-9201,78
5470,14962,593-60-9201,48
5471,10900,593-60-9201,49
5472,12522,593-60-9201,1
5473,16351,593-60-9201,85
5474,3890,593-60-9201,12
5475,10131,593-60-9201,78
5476,17681,593-60-9201,15
5477,2677,593-60-9201,99
5478,10837,593-60-9201,52
5479,15746,593-60-9201,2
5480,10656,593-60-9201,8
5481,15792,593-60-9201,50
5482,1685,593-60-9201,80
5483,18090,593-60-9201,21
5484,11957,593-60-9201,25
5485,19146,593-60-9201,5
5486,8497,593-60-9201,23
5487,8082,593-60-9201,56
5488,14824,593-60-9201,25
5489,6958,593-60-9201,57
5490,9694,593-60-9201,94
5491,2666,593-60-9201,71
5492,4491,593-60-9201,96
5493,15703,593-60-9201,17
5494,16867,593-60-9201,45
5495,7400,593-60-9201,22
5496,11938,593-60-9201,2
5497,16309,593-60-9201,11
5498,14831,593-60-9201,54
5499,16170,593-60-9201,94
5500,7124,593-60-9201,63
5501,13327,593-60-9201,4
5502,9602,593-60-9201,92
5503,14686,593-60-9201,88
5504,12029,593-60-9201,62
5505,807,593-60-9201,49
5506,6106,593-60-9201,25
5507,13758,593-60-9201,62
5508,14036,593-60-9201,96
5509,5314,593-60-9201,27
5510,16249,593-60-9201,4
5511,7793,593-60-9201,42
5512,14493,593-60-9201,15
5513,46,593-60-9201,40
5514,3451,593-60-9201,27
5515,12747,593-60-9201,82
5516,18370,593-60-9201,59
5517,18717,593-60-9201,79
5518,4124,593-60-9201,98
5519,9656,593-60-9201,39
5520,18309,593-60-9201,90
5521,14852,593-60-9201,29
5522,2167,593-60-9201,58
5523,4672,593-60-9201,60
5524,16934,593-60-9201,35
5525,11523,593-60-9201,17
5526,10021,593-60-9201,49
5527,4276,593-60-9201,33
5528,18592,593-60-9201,71
5529,13138,593-60-9201,34
5530,10150,593-60-9201,95
5531,4039,593-60-9201,69
5532,2441,593-60-9201,91
5533,14171,593-60-9201,46
5534,8096,593-60-9201,39
5535,18742,593-60-9201,52
5536,11418,593-60-9201,34
5537,5,593-60-9201,64
5538,5191,593-60-9201,77
5539,12944,593-60-9201,79
5540,661,593-60-9201,6
5541,13238,593-60-9201,97
5542,7136,593-60-9201,26
5543,18261,593-60-9201,11
5544,16075,593-60-9201,93
5545,15737,593-60-9201,38
5546,10220,593-60-9201,7
5547,5494,593-60-9201,83
5548,5646,593-60-9201,53
5549,11305,593-60-9201,60
5550,18103,593-60-9201,60
5551,19211,593-60-9201,99
5552,18002,593-60-9201,21
5553,13149,593-60-9201,23
5554,7267,593-60-9201,20
5555,4227,593-60-9201,19
5556,130,593-60-9201,54
5557,7097,593-60-9201,72
5558,15509,593-60-9201,61
5559,5227,593-60-9201,48
5560,2232,593-60-9201,92
5561,7190,593-60-9201,54
5562,6412,593-60-9201,58
5563,6070,593-60-9201,9
5564,8351,593-60-9201,1
5565,1547,593-60-9201,24
5566,8128,593-60-9201,76
5567,1334,593-60-9201,37
5568,2670,593-60-9201,77
5569,2670,593-60-9201,91
5570,14994,593-60-9201,65
5571,17400,593-60-9201,8
5572,13460,593-60-9201,73
5573,19015,593-60-9201,93
5574,4239,593-60-9201,58
5575,13802,593-60-9201,67
5576,19268,593-60-9201,68
5577,15941,593-60-9201,8
5578,10561,593-60-9201,21
5579,13327,593-60-9201,73
5580,7271,593-60-9201,47
5581,14514,593-60-9201,35
5582,10489,593-60-9201,30
5583,17391,593-60-9201,90
5584,14791,593-60-9201,70
5585,4808,593-60-9201,54
5586,16043,593-60-9201,35
5587,7441,593-60-9201,94
5588,4616,593-60-9201,21
5589,16099,593-60-9201,73
5590,5496,593-60-9201,92
5591,8190,593-60-9201,17
5592,14568,593-60-9201,48
5593,2721,593-60-9201,22
5594,16799,593-60-9201,76
5595,4668,400-31-0082,22
5596,13456,400-31-0082,29
5597,14219,400-31-0082,9
5598,7265,400-31-0082,54
5599,15124,400-31-0082,32
5600,12895,400-31-0082,37
5601,8676,400-31-0082,45
5602,17686,400-31-0082,48
5603,9074,400-31-0082,91
5604,17581,400-31-0082,5
5605,17895,400-31-0082,6
5606,5855,400-31-0082,66
5607,10069,400-31-0082,26
5608,15467,400-31-0082,43
5609,1048,400-31-0082,62
5610,4478,400-31-0082,71
5611,9743,400-31-0082,41
5612,11781,400-31-0082,50
5613,10884,400-31-0082,68
5614,1193,400-31-0082,35
5615,13944,400-31-0082,53
5616,12477,400-31-0082,97
5617,8437,400-31-0082,82
5618,15477,400-31-0082,49
5619,1698,400-31-0082,5
5620,18198,400-31-0082,18
5621,15990,400-31-0082,48
5622,9952,400-31-0082,21
5623,17284,400-31-0082,3
5624,5428,400-31-0082,65
5625,16210,400-31-0082,3
5626,4041,400-31-0082,77
5627,17957,400-31-0082,88
5628,8629,400-31-0082,48
5629,8616,400-31-0082,82
5630,4740,400-31-0082,64
5631,10720,400-31-0082,85
5632,5936,400-31-0082,19
5633,4622,400-31-0082,3
5634,5515,400-31-0082,81
5635,4045,400-31-0082,62
5636,15794,400-31-0082,25
5637,1344,400-31-0082,14
5638,12562,400-31-0082,48
5639,15795,400-31-0082,95
5640,15347,400-31-0082,7
5641,11931,400-31-0082,32
5642,14559,400-31-0082,72
5643,11927,400-31-0082,53
5644,18007,400-31-0082,99
5645,11897,400-31-0082,65
5646,19861,400-31-0082,77
5647,17110,400-31-0082,95
5648,7620,400-31-0082,30
5649,7713,400-31-0082,39
5650,11027,400-31-0082,38
5651,3397,400-31-0082,14
5652,10519,400-31-0082,95
5653,15876,400-31-0082,58
5654,15273,400-31-0082,11
5655,7793,400-31-0082,66
5656,1333,400-31-0082,21
5657,4102,400-31-0082,20
5658,1460,400-31-0082,24
5659,1519,400-31-0082,15
5660,3689,400-31-0082,93
5661,10160,400-31-0082,29
5662,6272,400-31-0082,56
5663,12930,400-31-0082,62
5664,15390,400-31-0082,81
5665,1828,400-31-0082,55
5666,16210,400-31-0082,64
5667,13026,400-31-0082,89
5668,3114,400-31-0082,18
5669,17499,400-31-0082,60
5670,4468,400-31-0082,74
5671,15759,400-31-0082,31
5672,1628,400-31-0082,0
5673,5530,400-31-0082,77
5674,14861,400-31-0082,95
5675,2272,400-31-0082,30
5676,1928,400-31-0082,45
5677,419,400-31-0082,43
5678,6362,400-31-0082,44
5679,18686,400-31-0082,33
5680,19104,400-31-0082,9
5681,6533,400-31-0082,89
5682,8832,400-31-0082,16
5683,9035,400-31-0082,44
5684,16233,400-31-0082,54
5685,7626,400-31-0082,50
5686,9593,400-31-0082,9
5687,5894,400-31-0082,52
5688,9599,400-31-0082,48
5689,2165,400-31-0082,24
5690,18057,400-31-0082,67
5691,7709,400-31-0082,23
5692,18747,400-31-0082,14
5693,15941,400-31-0082,41
5694,12132,400-31-0082,86
5695,13205,400-31-0082,75
5696,5207,400-31-0082,36
5697,53,400-31-0082,87
5698,734,400-31-0082,3
5699,15768,245-39-9042,4
5700,13426,245-39-9042,83
5701,14574,245-39-9042,62
5702,7996,245-39-9042,14
5703,13749,245-39-9042,1
5704,9996,245-39-9042,2
5705,10395,245-39-9042,29
5706,12250,245-39-9042,84
5707,7298,245-39-9042,58
5708,2030,245-39-9042,68
5709,871,245-39-9042,42
5710,17349,245-39-9042,28
5711,13533,245-39-9042,85
5712,19165,245-39-9042,59
5713,3273,245-39-9042,56
5714,3051,245-39-9042,97
5715,3721,245-39-9042,36
5716,16750,245-39-9042,26
5717,13639,245-39-9042,2
5718,9283,245-39-9042,46
5719,2838,245-39-9042,14
5720,13512,101-46-7031,56
5721,11663,101-46-7031,88
5722,6720,101-46-7031,98
5723,6663,101-46-7031,50
5724,7167,101-46-7031,78
5725,13124,101-46-7031,87
5726,4402,101-46-7031,35
5727,6054,101-46-7031,0
5728,1170,101-46-7031,28
5729,8068,101-46-7031,37
5730,16472,101-46-7031,83
5731,1203,101-46-7031,14
5732,6848,101-46-7031,19
5733,18676,101-46-7031,1
5734,1805,101-46-7031,36
5735,10853,101-46-7031,44
5736,11751,101-46-7031,24
5737,533,101-46-7031,21
5738,4068,101-46-7031,13
5739,4205,101-46-7031,18
5740,16720,101-46-7031,7
5741,15508,101-46-7031,87
5742,16617,101-46-7031,69
5743,18637,101-46-7031,83
5744,12487,101-46-7031,81
5745,7360,101-46-7031,44
5746,10232,101-46-7031,90
5747,16882,101-46-7031,45
5748,14854,101-46-7031,63
5749,649,101-46-7031,46
5750,11521,101-46-7031,85
5751,7629,101-46-7031,68
5752,4957,101-46-7031,95
5753,18330,101-46-7031,41
5754,18874,101-46-7031,74
5755,629,101-46-7031,16
5756,3893,101-46-7031,18
5757,9560,101-46-7031,93
5758,4064,101-46-7031,34
5759,14313,101-46-7031,6
5760,12132,101-46-7031,54
5761,14284,101-46-7031,46
5762,13538,101-46-7031,54
5763,6516,101-46-7031,54
5764,4472,101-46-7031,28
5765,8873,101-46-7031,4
5766,11883,101-46-7031,57
5767,13793,101-46-7031,45
5768,6630,101-46-7031,27
5769,9346,101-46-7031,51
5770,1640,101-46-7031,26
5771,11514,101-46-7031,54
5772,17235,101-46-7031,59
5773,3480,101-46-7031,58
5774,6858,101-46-7031,0
5775,7901,101-46-7031,57
5776,11159,101-46-7031,44
5777,14461,101-46-7031,91
5778,7876,101-46-7031,48
5779,44,101-46-7031,64
5780,672,101-46-7031,66
5781,15843,101-46-7031,97
5782,9689,101-46-7031,23
5783,1761,101-46-7031,44
5784,19315,101-46-7031,88
5785,11705,101-46-7031,61
5786,5032,101-46-7031,91
5787,15465,101-46-7031,35
5788,2930,101-46-7031,76
5789,2802,101-46-7031,37
5790,14075,101-46-7031,52
5791,17250,101-46-7031,61
5792,8258,101-46-7031,55
5793,11833,101-46-7031,5
5794,3758,101-46-7031,10
5795,2854,101-46-7031,19
5796,14226,101-46-7031,83
5797,12348,101-46-7031,79
5798,16528,101-46-7031,78
5799,13601,101-46-7031,12
5800,18709,886-05-6065,97
5801,15140,886-05-6065,5
5802,1123,886-05-6065,45
5803,17570,886-05-6065,74
5804,2112,886-05-6065,2
5805,4002,886-05-6065,84
5806,10275,886-05-6065,92
5807,3388,886-05-6065,67
5808,19062,886-05-6065,89
5809,8600,886-05-6065,85
5810,5519,886-05-6065,34
5811,7718,886-05-6065,96
5812,6969,886-05-6065,38
5813,1112,886-05-6065,58
5814,14769,886-05-6065,46
5815,5487,886-05-6065,14
5816,11063,886-05-6065,31
5817,17379,886-05-6065,88
5818,9257,886-05-6065,42
5819,14606,886-05-6065,91
5820,11947,886-05-6065,72
5821,19338,886-05-6065,18
5822,13739,886-05-6065,12
5823,6250,886-05-6065,75
5824,11302,886-05-6065,75
5825,2897,886-05-6065,48
5826,15333,886-05-6065,7
5827,5098,886-05-6065,22
5828,2878,886-05-6065,21
5829,18216,886-05-6065,33
5830,1405,886-05-6065,58
5831,5633,886-05-6065,75
5832,19041,886-05-6065,52
5833,7296,886-05-6065,85
5834,81,886-05-6065,65
5835,8026,886-05-6065,70
5836,14976,886-05-6065,29
5837,7654,886-05-6065,64
5838,15246,886-05-6065,20
5839,658,886-05-6065,44
5840,2517,886-05-6065,23
5841,8587,886-05-6065,86
5842,9933,886-05-6065,51
5843,1258,886-05-6065,0
5844,9005,886-05-6065,20
5845,18861,886-05-6065,31
5846,7240,886-05-6065,82
5847,11151,886-05-6065,75
5848,14449,886-05-6065,28
5849,19459,886-05-6065,54
5850,2845,886-05-6065,60
5851,13278,886-05-6065,64
5852,16718,886-05-6065,72
5853,10914,886-05-6065,5
5854,15253,886-05-6065,34
5855,11790,886-05-6065,23
5856,14548,886-05-6065,65
5857,10554,886-05-6065,80
5858,13075,886-05-6065,11
5859,11296,886-05-6065,13
5860,3430,886-05-6065,8
5861,14289,886-05-6065,42
5862,13030,886-05-6065,51
5863,10853,886-05-6065,48
5864,258,886-05-6065,85
5865,5610,886-05-6065,26
5866,3043,886-05-6065,60
5867,16884,886-05-6065,38
5868,14086,886-05-6065,46
5869,12427,886-05-6065,58
5870,14004,886-05-6065,99
5871,1982,886-05-6065,13
5872,5667,886-05-6065,11
5873,7435,886-05-6065,58
5874,15464,886-05-6065,79
5875,19175,886-05-6065,88
5876,8769,886-05-6065,21
5877,18593,886-05-6065,40
5878,4447,886-05-6065,73
5879,11481,886-05-6065,9
5880,19148,886-05-6065,26
5881,8347,886-05-6065,43
5882,4520,886-05-6065,75
5883,14087,886-05-6065,95
5884,9643,886-05-6065,71
5885,10571,886-05-6065,44
5886,15825,886-05-6065,15
5887,17835,886-05-6065,10
5888,17360,886-05-6065,97
5889,713,194-93-9119,17
5890,2904,194-93-9119,71
5891,16889,194-93-9119,47
5892,5444,194-93-9119,54
5893,4690,194-93-9119,5
5894,6334,194-93-9119,95
5895,11092,194-93-9119,72
5896,6978,194-93-9119,71
5897,7276,194-93-9119,11
5898,19391,194-93-9119,85
5899,3936,194-93-9119,16
5900,3011,194-93-9119,21
5901,19554,194-93-9119,87
5902,11616,194-93-9119,2
5903,11043,194-93-9119,64
5904,16451,194-93-9119,45
5905,12236,194-93-9119,18
5906,5931,194-93-9119,37
5907,1089,194-93-9119,47
5908,2874,194-93-9119,55
5909,12729,194-93-9119,28
5910,11521,194-93-9119,38
5911,10429,194-93-9119,7
5912,12167,194-93-9119,61
5913,10990,194-93-9119,9
5914,19022,194-93-9119,82
5915,2644,194-93-9119,5
5916,17132,194-93-9119,29
5917,15527,194-93-9119,78
5918,16642,194-93-9119,35
5919,4669,194-93-9119,95
5920,333,194-93-9119,94
5921,13160,194-93-9119,15
5922,13039,194-93-9119,64
5923,3317,194-93-9119,32
5924,7850,194-93-9119,79
5925,18446,194-93-9119,32
5926,6148,194-93-9119,49
5927,18693,194-93-9119,75
5928,19780,194-93-9119,36
5929,15818,194-93-9119,27
5930,16101,194-93-9119,76
5931,4817,194-93-9119,37
5932,1063,194-93-9119,92
5933,3529,194-93-9119,84
5934,12318,194-93-9119,47
5935,559,194-93-9119,20
5936,2032,194-93-9119,42
5937,4694,194-93-9119,8
5938,15788,194-93-9119,19
5939,8554,194-93-9119,22
5940,3494,194-93-9119,24
5941,7395,194-93-9119,38
5942,18692,194-93-9119,35
5943,9997,194-93-9119,41
5944,10877,194-93-9119,59
5945,3345,194-93-9119,14
5946,3292,194-93-9119,23
5947,12130,194-93-9119,47
5948,4557,194-93-9119,36
5949,4792,194-93-9119,92
5950,7175,194-93-9119,12
5951,8604,194-93-9119,2
5952,15397,194-93-9119,34
5953,17183,194-93-9119,3
5954,11008,194-93-9119,40
5955,14694,194-93-9119,29
5956,8716,194-93-9119,52
5957,18309,194-93-9119,87
5958,15097,194-93-9119,47
5959,18036,194-93-9119,19
5960,15676,194-93-9119,60
5961,5262,194-93-9119,15
5962,17885,194-93-9119,99
5963,19587,194-93-9119,62
5964,904,194-93-9119,99
5965,19047,194-93-9119,47
5966,8910,194-93-9119,29
5967,10726,194-93-9119,90
5968,683,194-93-9119,48
5969,1910,194-93-9119,82
5970,19740,194-93-9119,79
5971,6529,194-93-9119,0
5972,884,194-93-9119,45
5973,418,194-93-9119,7
5974,16343,194-93-9119,44
5975,13739,194-93-9119,2
5976,10587,194-93-9119,77
5977,15558,194-93-9119,11
5978,10004,194-93-9119,18
5979,12583,194-93-9119,28
5980,16914,194-93-9119,62
5981,18901,194-93-9119,26
5982,960,194-93-9119,21
5983,18877,194-93-9119,43
5984,14361,194-93-9119,95
5985,3016,194-93-9119,69
5986,12164,194-93-9119,4
5987,19516,194-93-9119,74
5988,2893,194-93-9119,62
5989,12049,194-93-9119,87
5990,14152,194-93-9119,54
5991,14312,194-93-9119,17
5992,5285,194-93-9119,60
5993,12268,194-93-9119,51
5994,17358,194-93-9119,92
5995,10943,194-93-9119,10
5996,8375,194-93-9119,36
5997,15721,194-93-9119,86
5998,11998,194-93-9119,34
5999,6233,194-93-9119,94
6000,12972,194-93-9119,32
6001,13953,194-93-9119,87
6002,4828,194-93-9119,0
6003,10504,194-93-9119,48
6004,17356,194-93-9119,5
6005,8562,194-93-9119,77
6006,16067,194-93-9119,32
6007,19535,194-93-9119,17
6008,399,194-93-9119,9
6009,19308,194-93-9119,77
6010,10530,194-93-9119,28
6011,510,194-93-9119,93
6012,4064,194-93-9119,65
6013,18021,194-93-9119,70
6014,10627,194-93-9119,92
6015,1509,194-93-9119,94
6016,613,194-93-9119,65
6017,3094,194-93-9119,97
6018,16137,194-93-9119,25
6019,8425,194-93-9119,19
6020,16695,194-93-9119,72
6021,12317,194-93-9119,51
6022,7099,194-93-9119,44
6023,18236,194-93-9119,52
6024,13295,194-93-9119,88
6025,10344,194-93-9119,87
6026,13060,194-93-9119,29
6027,17528,194-93-9119,95
6028,17459,194-93-9119,64
6029,14763,194-93-9119,51
6030,16392,194-93-9119,86
6031,19219,194-93-9119,34
6032,8455,194-93-9119,4
6033,4520,194-93-9119,41
6034,15780,194-93-9119,6
6035,6731,194-93-9119,31
6036,14600,194-93-9119,66
6037,13311,194-93-9119,67
6038,11420,194-93-9119,76
6039,18621,194-93-9119,1
6040,655,194-93-9119,88
6041,1476,194-93-9119,68
6042,17863,194-93-9119,65
6043,8890,194-93-9119,93
6044,3979,194-93-9119,22
6045,17448,194-93-9119,78
6046,8964,194-93-9119,51
6047,7441,194-93-9119,16
6048,13070,194-93-9119,61
6049,8288,194-93-9119,79
6050,13055,194-93-9119,2
6051,19842,194-93-9119,76
6052,18886,194-93-9119,1
6053,3117,194-93-9119,77
6054,18359,194-93-9119,90
6055,14435,194-93-9119,47
6056,18452,194-93-9119,57
6057,1251,194-93-9119,78
6058,11430,194-93-9119,16
6059,13555,194-93-9119,50
6060,17995,194-93-9119,89
6061,19714,194-93-9119,39
6062,17031,194-93-9119,40
6063,14358,194-93-9119,64
6064,8089,194-93-9119,64
6065,10935,194-93-9119,36
6066,15877,194-93-9119,80
6067,6137,194-93-9119,62
6068,929,194-93-9119,96
6069,8910,194-93-9119,33
6070,18299,194-93-9119,96
6071,16320,194-93-9119,68
6072,15132,194-93-9119,82
6073,18848,194-93-9119,95
6074,10970,194-93-9119,98
6075,8913,194-93-9119,31
6076,2783,194-93-9119,84
6077,5104,194-93-9119,75
6078,4765,194-93-9119,75
6079,12939,194-93-9119,70
6080,10917,194-93-9119,95
6081,3090,194-93-9119,1
6082,10676,194-93-9119,67
6083,3957,194-93-9119,59
6084,17070,194-93-9119,4
6085,4287,194-93-9119,18
6086,911,194-93-9119,45
6087,14293,194-93-9119,22
6088,16500,003-27-6167,11
6089,18449,003-27-6167,94
6090,8345,003-27-6167,25
6091,12043,003-27-6167,94
6092,2824,003-27-6167,78
6093,19384,003-27-6167,84
6094,18087,003-27-6167,35
6095,7717,003-27-6167,84
6096,16447,003-27-6167,14
6097,5123,003-27-6167,6
6098,15679,003-27-6167,20
6099,18452,003-27-6167,71
6100,7815,003-27-6167,13
6101,16073,003-27-6167,12
6102,12725,003-27-6167,92
6103,18454,003-27-6167,45
6104,9754,003-27-6167,52
6105,4990,003-27-6167,23
6106,5476,003-27-6167,95
6107,12932,003-27-6167,12
6108,3291,003-27-6167,79
6109,18639,003-27-6167,7
6110,4220,003-27-6167,15
6111,18826,003-27-6167,82
6112,4099,003-27-6167,5
6113,9010,003-27-6167,38
6114,15815,003-27-6167,87
6115,10449,003-27-6167,82
6116,2757,003-27-6167,3
6117,1194,003-27-6167,20
6118,14765,003-27-6167,92
6119,13528,003-27-6167,72
6120,13905,003-27-6167,85
6121,13589,003-27-6167,65
6122,14100,003-27-6167,44
6123,11238,003-27-6167,20
6124,358,003-27-6167,52
6125,8227,003-27-6167,80
6126,2723,003-27-6167,60
6127,1648,003-27-6167,84
6128,11809,003-27-6167,8
6129,11727,003-27-6167,5
6130,14351,003-27-6167,14
6131,13586,003-27-6167,43
6132,18275,003-27-6167,46
6133,5774,003-27-6167,65
6134,16312,003-27-6167,10
6135,9996,003-27-6167,46
6136,3941,003-27-6167,84
6137,236,003-27-6167,23
6138,2642,003-27-6167,92
6139,4056,003-27-6167,66
6140,17538,003-27-6167,21
6141,6088,003-27-6167,34
6142,6915,003-27-6167,11
6143,1311,003-27-6167,6
6144,15284,003-27-6167,96
6145,16118,003-27-6167,92
6146,15949,003-27-6167,74
6147,6196,003-27-6167,95
6148,297,003-27-6167,77
6149,11644,003-27-6167,37
6150,12942,003-27-6167,77
6151,9367,003-27-6167,17
6152,19640,003-27-6167,60
6153,1615,003-27-6167,10
6154,18620,003-27-6167,22
6155,15319,003-27-6167,7
6156,7901,003-27-6167,18
6157,4593,003-27-6167,68
6158,7577,003-27-6167,31
6159,4664,003-27-6167,64
6160,12255,003-27-6167,92
6161,1258,003-27-6167,64
6162,18196,003-27-6167,76
6163,7375,003-27-6167,79
6164,10069,003-27-6167,99
6165,11321,003-27-6167,40
6166,9407,003-27-6167,85
6167,16273,003-27-6167,79
6168,17213,003-27-6167,5
6169,19874,003-27-6167,69
6170,4622,003-27-6167,96
6171,13025,003-27-6167,32
6172,1758,003-27-6167,61
6173,1132,003-27-6167,4
6174,6548,003-27-6167,56
6175,15596,003-27-6167,51
6176,12663,003-27-6167,36
6177,12297,003-27-6167,71
6178,8343,003-27-6167,66
6179,7856,003-27-6167,75
6180,15923,003-27-6167,22
6181,10235,003-27-6167,60
6182,8298,003-27-6167,94
6183,3099,003-27-6167,46
6184,3730,003-27-6167,75
6185,19965,003-27-6167,63
6186,299,003-27-6167,65
6187,18145,003-27-6167,61
6188,19869,003-27-6167,67
6189,3832,226-51-5555,9
6190,8518,226-51-5555,64
6191,3828,449-22-8089,25
6192,8092,449-22-8089,82
6193,5752,449-22-8089,31
6194,15780,449-22-8089,69
6195,3849,449-22-8089,94
6196,13107,449-22-8089,93
6197,17609,449-22-8089,25
6198,11728,449-22-8089,71
6199,327,449-22-8089,82
6200,8519,449-22-8089,3
6201,9270,449-22-8089,33
6202,12232,269-25-2664,39
6203,6721,269-25-2664,64
6204,17779,269-25-2664,19
6205,11611,269-25-2664,57
6206,7257,269-25-2664,9
6207,19124,269-25-2664,51
6208,15138,269-25-2664,14
6209,5263,269-25-2664,89
6210,19555,269-25-2664,78
6211,11410,269-25-2664,54
6212,6346,269-25-2664,25
6213,14687,269-25-2664,20
6214,6114,269-25-2664,68
6215,14054,269-25-2664,27
6216,9427,269-25-2664,94
6217,13066,269-25-2664,30
6218,13259,269-25-2664,39
6219,6598,269-25-2664,20
6220,518,269-25-2664,39
6221,11131,269-25-2664,84
6222,14610,269-25-2664,68
6223,5046,269-25-2664,19
6224,15084,269-25-2664,11
6225,9349,269-25-2664,57
6226,8238,269-25-2664,24
6227,2455,269-25-2664,98
6228,4534,269-25-2664,25
6229,7504,269-25-2664,65
6230,4451,269-25-2664,47
6231,4802,269-25-2664,71
6232,14200,269-25-2664,51
