,query_id,user_id,rank
4822,1272,300-02-2302,58
4823,311,300-02-2302,66
4824,1488,300-02-2302,49
4825,1871,300-02-2302,41
4826,1604,300-02-2302,73
4827,1882,300-02-2302,13
4828,1629,300-02-2302,7
4829,479,300-02-2302,13
4830,215,300-02-2302,40
4831,1605,300-02-2302,5
4832,84,300-02-2302,77
4833,448,300-02-2302,22
4834,82,300-02-2302,38
4835,905,300-02-2302,4
4836,1426,300-02-2302,58
4837,118,300-02-2302,57
4838,591,300-02-2302,2
4839,143,300-02-2302,76
4840,1014,300-02-2302,45
4841,1569,300-02-2302,81
4842,1879,300-02-2302,59
4843,678,300-02-2302,79
4844,597,300-02-2302,73
4845,590,300-02-2302,18
4846,1534,300-02-2302,42
4847,1573,300-02-2302,43
4848,1682,300-02-2302,82
4849,476,300-02-2302,31
4850,1447,300-02-2302,26
4851,575,300-02-2302,87
4852,1356,300-02-2302,6
4853,121,300-02-2302,34
4854,1891,300-02-2302,83
4855,164,300-02-2302,7
4856,1001,300-02-2302,25
4857,43,300-02-2302,48
4858,151,300-02-2302,86
4859,1637,300-02-2302,22
4860,395,300-02-2302,96
4861,472,300-02-2302,74
4862,828,300-02-2302,96
4863,1030,300-02-2302,92
4864,226,300-02-2302,80
4865,979,300-02-2302,99
4866,1959,300-02-2302,92
4867,1768,300-02-2302,69
4868,1037,300-02-2302,85
4869,97,300-02-2302,63
4870,842,300-02-2302,55
4871,1986,300-02-2302,56
4872,232,300-02-2302,10
4873,977,300-02-2302,30
4874,779,300-02-2302,73
4875,1766,300-02-2302,91
4876,20,300-02-2302,11
4877,779,300-02-2302,23
4878,1799,300-02-2302,73
4879,833,300-02-2302,71
4880,787,300-02-2302,3
4881,1811,300-02-2302,15
4882,1216,300-02-2302,62
4883,1331,300-02-2302,20
4884,1665,300-02-2302,32
4885,1700,300-02-2302,20
4886,520,300-02-2302,15
4887,1759,300-02-2302,55
4888,927,300-02-2302,36
4889,980,300-02-2302,78
4890,1182,300-02-2302,5
4891,1346,300-02-2302,66
4892,97,300-02-2302,29
4893,1088,300-02-2302,60
4894,863,300-02-2302,51
4895,1738,300-02-2302,68
4896,155,300-02-2302,34
4897,179,300-02-2302,5
4898,531,300-02-2302,59
4899,152,300-02-2302,39
4900,1282,300-02-2302,18
4901,466,300-02-2302,64
4902,755,300-02-2302,63
4903,731,300-02-2302,55
4904,517,300-02-2302,38
4905,768,300-02-2302,92
4906,642,300-02-2302,19
4907,882,300-02-2302,10
4908,1201,300-02-2302,10
4909,1848,300-02-2302,5
4910,1936,300-02-2302,78
4911,1890,300-02-2302,58
4912,331,300-02-2302,74
4913,157,300-02-2302,18
4914,1191,300-02-2302,58
4915,1479,300-02-2302,95
4916,1292,300-02-2302,75
4917,1596,300-02-2302,63
4918,1889,300-02-2302,73
4919,521,300-02-2302,33
4920,291,300-02-2302,21
4921,1571,300-02-2302,69
4922,940,300-02-2302,65
4923,806,300-02-2302,2
4924,1419,300-02-2302,2
4925,931,300-02-2302,50
4926,1270,300-02-2302,94
4927,440,300-02-2302,55
4928,1988,300-02-2302,85
4929,399,300-02-2302,79
4930,517,300-02-2302,60
4931,1716,300-02-2302,69
4932,1304,300-02-2302,46
4933,1597,300-02-2302,54
4934,324,300-02-2302,88
4935,688,300-02-2302,50
4936,475,300-02-2302,26
4937,1569,300-02-2302,10
4938,1074,300-02-2302,78
4939,1502,300-02-2302,44
4940,469,300-02-2302,2
4941,1126,300-02-2302,8
4942,1374,300-02-2302,61
4943,920,300-02-2302,1
4944,1353,300-02-2302,12
4945,764,300-02-2302,12
4946,1267,300-02-2302,96
4947,1780,300-02-2302,28
4948,1612,300-02-2302,21
4949,457,300-02-2302,68
4950,1907,300-02-2302,64
4951,375,300-02-2302,13
4952,48,300-02-2302,92
4953,695,300-02-2302,53
4954,680,300-02-2302,65
4955,673,300-02-2302,12
4956,828,300-02-2302,82
4957,795,300-02-2302,19
4958,1945,300-02-2302,3
4959,1584,300-02-2302,28
4960,928,300-02-2302,0
4961,13,300-02-2302,91
4962,1455,300-02-2302,95
4963,1611,300-02-2302,72
4964,597,300-02-2302,63
4965,99,300-02-2302,56
4966,967,300-02-2302,45
4967,117,300-02-2302,89
4968,160,300-02-2302,42
4969,342,609-18-4643,75
4970,862,609-18-4643,12
4971,1259,609-18-4643,27
4972,1634,609-18-4643,37
4973,1534,609-18-4643,50
4974,885,609-18-4643,74
4975,1904,609-18-4643,15
4976,1628,609-18-4643,46
4977,152,609-18-4643,78
4978,941,609-18-4643,64
4979,294,609-18-4643,45
4980,1731,609-18-4643,59
4981,1823,609-18-4643,25
4982,500,609-18-4643,58
4983,1951,609-18-4643,8
4984,1501,609-18-4643,21
4985,1393,609-18-4643,86
4986,220,609-18-4643,47
4987,433,609-18-4643,52
4988,253,609-18-4643,30
4989,850,609-18-4643,65
4990,1569,609-18-4643,8
4991,761,609-18-4643,20
4992,1709,609-18-4643,2
4993,1064,609-18-4643,11
4994,1291,609-18-4643,14
4995,1283,609-18-4643,31
4996,542,609-18-4643,2
4997,1559,609-18-4643,84
4998,546,609-18-4643,67
4999,1471,609-18-4643,55
5000,321,609-18-4643,41
5001,410,609-18-4643,64
5002,1983,609-18-4643,28
5003,369,609-18-4643,68
5004,167,609-18-4643,25
5005,892,609-18-4643,25
5006,1993,609-18-4643,41
5007,727,609-18-4643,82
5008,125,609-18-4643,4
5009,1358,609-18-4643,44
5010,1706,609-18-4643,62
5011,541,609-18-4643,40
5012,1999,609-18-4643,18
5013,152,609-18-4643,6
5014,468,609-18-4643,81
5015,1941,609-18-4643,43
5016,1261,609-18-4643,48
5017,1163,609-18-4643,82
5018,1005,609-18-4643,53
5019,504,609-18-4643,83
5020,633,609-18-4643,80
5021,394,609-18-4643,66
5022,1390,609-18-4643,13
5023,799,609-18-4643,24
5024,1735,609-18-4643,38
5025,472,609-18-4643,54
5026,675,609-18-4643,37
5027,1856,609-18-4643,26
5028,1754,609-18-4643,86
5029,395,609-18-4643,63
5030,1100,609-18-4643,85
5031,1811,609-18-4643,31
5032,1627,609-18-4643,78
5033,792,609-18-4643,9
5034,232,609-18-4643,54
5035,1868,609-18-4643,89
5036,715,609-18-4643,99
5037,147,609-18-4643,46
5038,575,609-18-4643,27
5039,1880,609-18-4643,68
5040,901,609-18-4643,34
5041,93,609-18-4643,21
5042,548,609-18-4643,4
5043,6,609-18-4643,15
5044,1294,609-18-4643,42
5045,230,609-18-4643,21
5046,336,609-18-4643,54
5047,790,609-18-4643,8
5048,144,609-18-4643,72
5049,529,609-18-4643,48
5050,1593,609-18-4643,2
5051,145,609-18-4643,71
5052,1918,609-18-4643,43
5053,359,609-18-4643,14
5054,444,609-18-4643,83
5055,1550,609-18-4643,80
5056,1979,609-18-4643,91
5057,852,609-18-4643,60
5058,283,609-18-4643,2
5059,1465,609-18-4643,95
5060,825,609-18-4643,49
5061,404,609-18-4643,49
5062,476,609-18-4643,70
5063,1980,609-18-4643,47
5064,1406,609-18-4643,38
5065,71,609-18-4643,28
5066,99,609-18-4643,15
5067,242,609-18-4643,7
5068,268,609-18-4643,72
5069,1970,609-18-4643,14
5070,1168,609-18-4643,40
5071,94,609-18-4643,92
5072,267,609-18-4643,7
5073,678,609-18-4643,59
5074,1823,609-18-4643,66
5075,1088,609-18-4643,14
5076,1150,609-18-4643,29
5077,277,609-18-4643,82
5078,17,609-18-4643,25
5079,933,125-33-6217,15
5080,1232,125-33-6217,44
5081,1022,125-33-6217,83
5082,1564,125-33-6217,62
5083,1380,125-33-6217,23
5084,1250,125-33-6217,19
5085,1393,125-33-6217,75
5086,197,125-33-6217,22
5087,1022,125-33-6217,65
5088,744,011-02-9820,90
5089,153,011-02-9820,53
5090,107,011-02-9820,8
5091,890,011-02-9820,75
5092,1956,011-02-9820,81
5093,1538,011-02-9820,65
5094,748,011-02-9820,43
5095,116,011-02-9820,87
5096,1463,011-02-9820,60
5097,1589,011-02-9820,88
5098,999,011-02-9820,86
5099,860,011-02-9820,68
5100,1065,011-02-9820,91
5101,1777,011-02-9820,43
5102,1055,011-02-9820,85
5103,1100,011-02-9820,71
5104,1655,011-02-9820,31
5105,1840,011-02-9820,91
5106,1390,011-02-9820,60
5107,250,011-02-9820,84
5108,123,011-02-9820,70
5109,1617,011-02-9820,25
5110,1789,011-02-9820,8
5111,748,011-02-9820,53
5112,632,011-02-9820,20
5113,1434,011-02-9820,94
5114,223,011-02-9820,50
5115,1656,011-02-9820,40
5116,1869,011-02-9820,83
5117,898,011-02-9820,0
5118,765,011-02-9820,53
5119,333,011-02-9820,88
5120,1799,011-02-9820,50
5121,1098,011-02-9820,20
5122,545,011-02-9820,32
5123,1191,011-02-9820,65
5124,720,011-02-9820,76
5125,1230,011-02-9820,28
5126,129,011-02-9820,24
5127,1054,011-02-9820,99
5128,1959,011-02-9820,42
5129,1667,011-02-9820,80
5130,1322,011-02-9820,5
5131,1250,011-02-9820,21
5132,238,011-02-9820,54
5133,1187,011-02-9820,56
5134,1653,011-02-9820,90
5135,609,011-02-9820,73
5136,296,011-02-9820,79
5137,1178,011-02-9820,23
5138,970,011-02-9820,4
5139,1888,011-02-9820,93
5140,1992,011-02-9820,13
5141,1757,011-02-9820,93
5142,1458,011-02-9820,44
5143,357,011-02-9820,68
5144,1524,011-02-9820,7
5145,950,011-02-9820,25
5146,867,011-02-9820,39
5147,766,011-02-9820,35
5148,1783,011-02-9820,78
5149,57,011-02-9820,28
5150,124,011-02-9820,79
5151,1311,011-02-9820,58
5152,1518,011-02-9820,74
5153,0,011-02-9820,63
5154,1097,011-02-9820,72
5155,86,011-02-9820,64
5156,622,011-02-9820,12
5157,1262,011-02-9820,70
5158,1068,011-02-9820,94
5159,1648,011-02-9820,11
5160,663,011-02-9820,50
5161,468,011-02-9820,84
5162,1042,011-02-9820,72
5163,259,011-02-9820,27
5164,1171,011-02-9820,65
5165,709,011-02-9820,50
5166,248,011-02-9820,25
5167,1004,011-02-9820,79
5168,52,011-02-9820,75
5169,242,011-02-9820,25
5170,366,011-02-9820,69
5171,1915,011-02-9820,67
5172,255,011-02-9820,42
5173,29,011-02-9820,73
5174,242,011-02-9820,52
5175,1576,011-02-9820,57
5176,276,011-02-9820,53
5177,687,011-02-9820,53
5178,1950,011-02-9820,56
5179,1753,011-02-9820,65
5180,140,011-02-9820,45
5181,873,011-02-9820,69
5182,693,011-02-9820,65
5183,619,011-02-9820,68
5184,1115,011-02-9820,18
5185,1183,011-02-9820,92
5186,1099,011-02-9820,21
5187,677,011-02-9820,76
5188,249,011-02-9820,78
5189,1780,011-02-9820,93
5190,1505,011-02-9820,49
5191,1309,011-02-9820,5
5192,132,011-02-9820,44
5193,764,011-02-9820,89
5194,1866,011-02-9820,25
5195,816,011-02-9820,2
5196,564,011-02-9820,35
5197,419,011-02-9820,89
5198,1313,011-02-9820,99
5199,869,011-02-9820,50
5200,297,011-02-9820,89
5201,247,011-02-9820,93
5202,1404,011-02-9820,19
5203,1400,011-02-9820,24
5204,999,011-02-9820,38
5205,1713,011-02-9820,58
5206,861,011-02-9820,7
5207,1328,011-02-9820,21
5208,665,011-02-9820,51
5209,470,011-02-9820,15
5210,88,011-02-9820,45
5211,260,011-02-9820,44
5212,1548,011-02-9820,89
5213,1781,011-02-9820,24
5214,1712,011-02-9820,47
5215,1098,011-02-9820,40
5216,1377,011-02-9820,33
5217,1629,011-02-9820,21
5218,271,011-02-9820,40
5219,374,011-02-9820,32
5220,1741,011-02-9820,70
5221,1154,011-02-9820,88
5222,366,011-02-9820,46
5223,1753,011-02-9820,87
5224,291,011-02-9820,92
5225,853,011-02-9820,32
5226,667,011-02-9820,4
5227,759,011-02-9820,47
5228,1318,011-02-9820,87
5229,809,011-02-9820,81
5230,125,011-02-9820,77
5231,1949,011-02-9820,15
5232,911,180-39-0789,33
5233,807,180-39-0789,53
5234,621,180-39-0789,34
5235,751,180-39-0789,4
5236,1452,180-39-0789,65
5237,1905,180-39-0789,60
5238,398,180-39-0789,5
5239,476,180-39-0789,55
5240,414,180-39-0789,92
5241,1068,180-39-0789,30
5242,7,180-39-0789,2
5243,490,180-39-0789,62
5244,1810,180-39-0789,45
5245,995,180-39-0789,93
5246,1781,180-39-0789,71
5247,830,180-39-0789,49
5248,735,180-39-0789,27
5249,1265,180-39-0789,3
5250,106,180-39-0789,98
5251,535,180-39-0789,23
5252,1867,180-39-0789,23
5253,1400,180-39-0789,60
5254,1719,180-39-0789,40
5255,982,180-39-0789,45
5256,801,180-39-0789,65
5257,538,180-39-0789,62
5258,711,180-39-0789,78
5259,1985,180-39-0789,74
5260,855,180-39-0789,20
5261,869,180-39-0789,82
5262,46,180-39-0789,73
5263,536,180-39-0789,61
5264,1340,180-39-0789,10
5265,710,180-39-0789,10
5266,1007,180-39-0789,65
5267,356,180-39-0789,40
5268,267,180-39-0789,33
5269,866,180-39-0789,75
5270,649,180-39-0789,12
5271,228,180-39-0789,1
5272,936,180-39-0789,27
5273,1980,180-39-0789,61
5274,959,180-39-0789,47
5275,280,180-39-0789,40
5276,897,180-39-0789,45
5277,1848,180-39-0789,59
5278,17,180-39-0789,83
5279,1808,180-39-0789,77
5280,1466,180-39-0789,13
5281,57,180-39-0789,26
5282,616,180-39-0789,45
5283,806,180-39-0789,35
5284,1505,180-39-0789,74
5285,1968,180-39-0789,69
5286,657,180-39-0789,64
5287,1613,180-39-0789,66
5288,1521,180-39-0789,68
5289,1958,180-39-0789,9
5290,1959,180-39-0789,44
5291,450,180-39-0789,97
5292,1525,180-39-0789,10
5293,439,180-39-0789,29
5294,1388,180-39-0789,59
5295,720,180-39-0789,62
5296,745,180-39-0789,87
5297,1402,180-39-0789,39
5298,615,180-39-0789,68
5299,1821,180-39-0789,87
5300,201,180-39-0789,71
5301,312,180-39-0789,91
5302,1197,180-39-0789,22
5303,337,180-39-0789,51
5304,269,180-39-0789,76
5305,580,180-39-0789,47
5306,1276,180-39-0789,7
5307,162,180-39-0789,77
5308,379,180-39-0789,1
5309,1212,180-39-0789,72
5310,805,180-39-0789,36
5311,1911,180-39-0789,15
5312,1125,180-39-0789,39
5313,1075,180-39-0789,37
5314,1026,180-39-0789,89
5315,508,180-39-0789,34
5316,1527,180-39-0789,18
5317,1982,180-39-0789,95
5318,1253,180-39-0789,7
5319,986,180-39-0789,70
5320,13,180-39-0789,71
5321,1617,180-39-0789,11
5322,456,180-39-0789,51
5323,793,180-39-0789,46
5324,184,180-39-0789,95
5325,1806,180-39-0789,5
5326,745,180-39-0789,19
5327,653,180-39-0789,75
5328,1819,180-39-0789,49
5329,1597,180-39-0789,82
5330,1060,180-39-0789,37
5331,1009,180-39-0789,81
5332,1140,180-39-0789,91
5333,735,180-39-0789,97
5334,1571,180-39-0789,93
5335,1137,180-39-0789,4
5336,1082,180-39-0789,90
5337,1403,180-39-0789,84
5338,625,180-39-0789,91
5339,1816,180-39-0789,53
5340,239,180-39-0789,96
5341,1952,180-39-0789,24
5342,159,180-39-0789,35
5343,1069,180-39-0789,4
5344,1792,180-39-0789,83
5345,168,180-39-0789,90
5346,1257,180-39-0789,25
5347,1506,180-39-0789,71
5348,912,180-39-0789,5
5349,409,180-39-0789,37
5350,1796,180-39-0789,17
5351,1688,180-39-0789,34
5352,1261,180-39-0789,7
5353,1817,180-39-0789,68
5354,437,180-39-0789,64
5355,576,180-39-0789,37
5356,976,180-39-0789,95
5357,1097,180-39-0789,30
5358,1791,180-39-0789,86
5359,1885,180-39-0789,59
5360,673,180-39-0789,64
5361,639,180-39-0789,9
5362,1427,180-39-0789,38
5363,50,180-39-0789,45
5364,1210,180-39-0789,15
5365,1886,180-39-0789,42
5366,604,180-39-0789,69
5367,1565,180-39-0789,58
5368,1862,180-39-0789,1
5369,932,180-39-0789,6
5370,1478,180-39-0789,70
5371,588,180-39-0789,4
5372,1933,180-39-0789,23
5373,45,180-39-0789,87
5374,698,180-39-0789,51
5375,1050,180-39-0789,61
5376,1455,180-39-0789,19
5377,962,180-39-0789,96
5378,634,180-39-0789,96
5379,570,180-39-0789,96
5380,1395,180-39-0789,17
5381,1936,180-39-0789,11
5382,788,180-39-0789,87
5383,1991,180-39-0789,1
5384,739,180-39-0789,57
5385,631,180-39-0789,7
5386,1396,180-39-0789,53
5387,1258,180-39-0789,89
5388,396,180-39-0789,82
5389,526,180-39-0789,86
5390,1278,180-39-0789,84
5391,1175,180-39-0789,29
5392,1389,180-39-0789,53
5393,703,180-39-0789,21
5394,1472,180-39-0789,58
5395,1207,180-39-0789,55
5396,1830,180-39-0789,75
5397,1684,180-39-0789,26
5398,783,180-39-0789,96
5399,515,180-39-0789,38
5400,1769,180-39-0789,82
5401,493,773-25-9530,13
5402,742,773-25-9530,71
5403,1322,773-25-9530,25
5404,592,773-25-9530,12
5405,1532,773-25-9530,32
5406,1952,773-25-9530,77
5407,743,773-25-9530,66
5408,1808,773-25-9530,68
5409,1237,773-25-9530,54
5410,355,773-25-9530,61
5411,1152,773-25-9530,32
5412,1987,773-25-9530,61
5413,890,773-25-9530,57
5414,1847,773-25-9530,71
5415,673,773-25-9530,36
5416,204,773-25-9530,60
5417,824,773-25-9530,42
5418,686,773-25-9530,30
5419,422,773-25-9530,96
5420,1257,773-25-9530,89
5421,1784,773-25-9530,42
5422,701,773-25-9530,88
5423,332,773-25-9530,29
5424,974,773-25-9530,64
5425,1862,773-25-9530,87
5426,1925,773-25-9530,47
5427,1618,773-25-9530,19
5428,1657,773-25-9530,10
5429,1939,773-25-9530,58
5430,1578,773-25-9530,14
5431,1798,773-25-9530,99
5432,1003,773-25-9530,57
5433,1042,773-25-9530,28
5434,153,773-25-9530,46
5435,1851,773-25-9530,69
5436,513,773-25-9530,99
5437,1832,773-25-9530,15
5438,1239,773-25-9530,36
5439,666,773-25-9530,79
5440,550,773-25-9530,40
5441,1302,773-25-9530,36
5442,1457,773-25-9530,60
5443,732,773-25-9530,92
5444,628,773-25-9530,27
5445,486,773-25-9530,91
5446,902,773-25-9530,37
5447,251,773-25-9530,64
5448,1929,773-25-9530,39
5449,192,773-25-9530,47
5450,1665,773-25-9530,2
5451,108,773-25-9530,9
5452,787,773-25-9530,38
5453,993,773-25-9530,10
5454,1603,773-25-9530,7
5455,841,773-25-9530,57
5456,87,773-25-9530,40
5457,1319,773-25-9530,32
5458,92,773-25-9530,15
5459,1799,773-25-9530,63
5460,1212,773-25-9530,81
5461,1296,773-25-9530,2
5462,844,773-25-9530,53
5463,526,773-25-9530,28
5464,203,773-25-9530,99
5465,1193,773-25-9530,79
5466,1644,773-25-9530,64
5467,1905,773-25-9530,8
5468,243,773-25-9530,61
5469,901,773-25-9530,97
5470,236,773-25-9530,51
5471,1448,773-25-9530,64
5472,671,773-25-9530,6
5473,883,773-25-9530,89
5474,594,773-25-9530,36
5475,196,773-25-9530,51
5476,1057,773-25-9530,83
5477,29,773-25-9530,38
5478,851,773-25-9530,23
5479,624,773-25-9530,6
5480,886,773-25-9530,92
5481,462,773-25-9530,62
5482,725,773-25-9530,11
5483,555,773-25-9530,61
5484,1429,773-25-9530,50
5485,189,773-25-9530,24
5486,493,773-25-9530,91
5487,823,773-25-9530,5
5488,1182,773-25-9530,99
5489,144,773-25-9530,47
5490,1099,773-25-9530,7
5491,1883,773-25-9530,27
5492,1409,773-25-9530,92
5493,483,773-25-9530,96
5494,1026,773-25-9530,62
5495,1253,773-25-9530,15
5496,521,773-25-9530,70
5497,1990,773-25-9530,0
5498,522,773-25-9530,99
5499,908,773-25-9530,21
5500,120,773-25-9530,97
5501,508,773-25-9530,70
5502,1766,773-25-9530,35
5503,1581,773-25-9530,84
5504,699,773-25-9530,2
5505,1369,773-25-9530,89
5506,555,773-25-9530,75
5507,1928,773-25-9530,3
5508,1357,773-25-9530,80
5509,1021,773-25-9530,55
5510,1035,773-25-9530,36
5511,1762,773-25-9530,84
5512,1265,773-25-9530,84
5513,53,773-25-9530,94
5514,1262,773-25-9530,10
5515,690,773-25-9530,56
5516,479,773-25-9530,9
5517,1778,773-25-9530,13
5518,1792,773-25-9530,57
5519,610,773-25-9530,71
5520,317,773-25-9530,63
5521,1522,773-25-9530,83
5522,561,773-25-9530,54
5523,1699,773-25-9530,62
5524,777,773-25-9530,90
5525,1778,773-25-9530,61
5526,229,773-25-9530,21
5527,198,773-25-9530,39
5528,583,773-25-9530,47
5529,879,773-25-9530,4
5530,34,773-25-9530,94
5531,1735,773-25-9530,36
5532,948,773-25-9530,84
5533,669,773-25-9530,57
5534,47,773-25-9530,91
5535,1168,773-25-9530,56
5536,211,773-25-9530,47
5537,135,773-25-9530,66
5538,1915,773-25-9530,5
5539,1409,773-25-9530,0
5540,364,773-25-9530,7
5541,1626,773-25-9530,66
5542,1241,773-25-9530,38
5543,1477,773-25-9530,46
5544,1378,773-25-9530,69
5545,386,773-25-9530,68
5546,676,773-25-9530,39
5547,83,773-25-9530,39
5548,1325,773-25-9530,62
5549,1880,773-25-9530,50
5550,1916,773-25-9530,52
5551,1171,773-25-9530,87
5552,1684,773-25-9530,60
5553,1993,773-25-9530,29
5554,1626,773-25-9530,84
5555,125,773-25-9530,9
5556,1589,773-25-9530,82
5557,1768,773-25-9530,97
5558,860,773-25-9530,85
5559,661,773-25-9530,5
5560,1853,773-25-9530,38
5561,1982,773-25-9530,24
5562,1924,773-25-9530,67
5563,1418,773-25-9530,90
5564,1692,773-25-9530,9
5565,1753,773-25-9530,65
5566,1032,773-25-9530,51
5567,1126,773-25-9530,85
5568,768,773-25-9530,95
5569,3,773-25-9530,45
5570,548,773-25-9530,88
5571,1356,773-25-9530,89
5572,243,773-25-9530,31
5573,1292,773-25-9530,33
5574,1385,773-25-9530,3
5575,63,773-25-9530,2
5576,1049,773-25-9530,11
5577,777,773-25-9530,44
5578,1370,773-25-9530,54
5579,123,773-25-9530,19
5580,126,773-25-9530,10
5581,541,773-25-9530,52
5582,667,773-25-9530,66
5583,718,773-25-9530,82
5584,509,773-25-9530,5
5585,260,773-25-9530,42
5586,485,773-25-9530,11
5587,793,773-25-9530,2
5588,1563,773-25-9530,53
5589,1375,773-25-9530,28
5590,171,773-25-9530,59
5591,1619,773-25-9530,61
5592,832,803-65-8333,60
5593,523,803-65-8333,41
5594,160,803-65-8333,55
5595,1830,803-65-8333,59
5596,783,803-65-8333,8
5597,1239,803-65-8333,93
5598,979,803-65-8333,34
5599,955,803-65-8333,64
5600,1071,803-65-8333,34
5601,1144,803-65-8333,43
5602,470,803-65-8333,37
5603,734,803-65-8333,20
5604,1146,803-65-8333,23
5605,942,803-65-8333,6
5606,971,803-65-8333,29
5607,943,803-65-8333,83
5608,935,803-65-8333,16
5609,6,544-81-6772,20
5610,1039,544-81-6772,58
5611,1836,544-81-6772,13
5612,1806,544-81-6772,17
5613,874,544-81-6772,89
5614,729,544-81-6772,53
5615,1334,544-81-6772,73
5616,174,544-81-6772,45
5617,1176,544-81-6772,60
5618,1823,544-81-6772,59
5619,633,544-81-6772,15
5620,1808,544-81-6772,77
5621,997,544-81-6772,62
5622,940,544-81-6772,3
5623,1542,544-81-6772,93
5624,1788,544-81-6772,29
5625,418,544-81-6772,64
5626,1345,544-81-6772,94
5627,589,544-81-6772,99
5628,268,544-81-6772,81
5629,1544,544-81-6772,81
5630,572,544-81-6772,41
5631,1988,544-81-6772,71
5632,225,544-81-6772,78
5633,459,544-81-6772,92
5634,26,576-53-5236,73
5635,943,576-53-5236,21
5636,1581,576-53-5236,42
5637,678,576-53-5236,74
5638,1490,576-53-5236,31
5639,1611,576-53-5236,53
5640,1611,576-53-5236,71
5641,975,576-53-5236,65
5642,1241,576-53-5236,65
5643,1252,576-53-5236,15
5644,553,576-53-5236,32
5645,1475,576-53-5236,64
5646,838,576-53-5236,5
5647,82,576-53-5236,90
5648,1639,576-53-5236,87
5649,518,576-53-5236,30
5650,1456,576-53-5236,27
5651,377,576-53-5236,92
5652,1463,576-53-5236,18
5653,1975,576-53-5236,92
5654,1476,576-53-5236,65
5655,933,576-53-5236,32
5656,1040,576-53-5236,29
5657,49,576-53-5236,62
5658,1394,576-53-5236,86
5659,32,576-53-5236,97
5660,935,576-53-5236,75
5661,1109,576-53-5236,50
5662,934,576-53-5236,83
5663,193,576-53-5236,54
5664,431,576-53-5236,85
5665,379,576-53-5236,22
5666,1962,576-53-5236,71
5667,1329,576-53-5236,49
5668,454,576-53-5236,73
5669,57,576-53-5236,80
5670,550,576-53-5236,14
5671,21,576-53-5236,31
5672,719,576-53-5236,69
5673,1636,576-53-5236,49
5674,122,576-53-5236,52
5675,1215,576-53-5236,99
5676,878,576-53-5236,75
5677,393,576-53-5236,51
5678,563,576-53-5236,56
5679,691,576-53-5236,13
5680,1789,576-53-5236,29
5681,942,576-53-5236,46
5682,279,576-53-5236,44
5683,1249,576-53-5236,23
5684,1900,576-53-5236,33
5685,1366,576-53-5236,27
5686,1794,576-53-5236,65
5687,816,576-53-5236,64
5688,1897,576-53-5236,99
5689,1412,576-53-5236,1
5690,96,576-53-5236,68
5691,1492,576-53-5236,24
5692,287,576-53-5236,53
5693,716,576-53-5236,35
5694,1733,576-53-5236,42
5695,1193,576-53-5236,95
5696,11,576-53-5236,40
5697,1800,576-53-5236,47
5698,1651,576-53-5236,9
5699,445,576-53-5236,6
5700,1706,576-53-5236,50
5701,621,576-53-5236,48
5702,1001,576-53-5236,81
5703,1573,576-53-5236,34
5704,1414,576-53-5236,68
5705,303,576-53-5236,53
5706,1684,576-53-5236,22
5707,1526,576-53-5236,47
5708,281,576-53-5236,93
5709,873,576-53-5236,34
5710,1919,576-53-5236,8
5711,1714,576-53-5236,88
5712,1779,576-53-5236,16
5713,74,576-53-5236,28
5714,1292,576-53-5236,42
5715,276,576-53-5236,91
5716,595,576-53-5236,66
5717,849,576-53-5236,47
5718,1549,576-53-5236,33
5719,1932,576-53-5236,43
5720,616,576-53-5236,52
5721,180,576-53-5236,75
5722,821,576-53-5236,0
5723,343,576-53-5236,21
5724,832,576-53-5236,43
5725,995,576-53-5236,86
5726,1147,576-53-5236,32
5727,1322,576-53-5236,86
5728,1819,576-53-5236,4
5729,1141,576-53-5236,16
5730,414,576-53-5236,55
5731,814,576-53-5236,23
5732,345,576-53-5236,74
5733,967,576-53-5236,80
5734,1114,576-53-5236,83
5735,259,576-53-5236,11
5736,151,576-53-5236,77
5737,1661,576-53-5236,99
5738,901,576-53-5236,9
5739,1125,576-53-5236,11
5740,706,576-53-5236,48
5741,52,576-53-5236,63
5742,1539,576-53-5236,19
5743,1151,576-53-5236,94
5744,1935,576-53-5236,33
5745,437,576-53-5236,47
5746,1515,576-53-5236,5
5747,1566,576-53-5236,21
5748,407,576-53-5236,50
5749,1247,576-53-5236,33
5750,1198,576-53-5236,82
5751,1659,576-53-5236,51
5752,1726,576-53-5236,49
5753,1254,576-53-5236,4
5754,492,576-53-5236,97
5755,1117,576-53-5236,91
5756,1402,576-53-5236,46
5757,1856,576-53-5236,80
5758,392,576-53-5236,90
5759,1903,576-53-5236,18
5760,874,576-53-5236,37
5761,1418,576-53-5236,88
5762,911,576-53-5236,40
5763,1753,576-53-5236,21
5764,1038,576-53-5236,59
5765,828,576-53-5236,15
5766,1667,576-53-5236,5
5767,1768,576-53-5236,0
5768,129,576-53-5236,21
5769,720,576-53-5236,20
5770,193,576-53-5236,29
5771,816,576-53-5236,30
5772,656,576-53-5236,22
5773,1645,576-53-5236,99
5774,1408,576-53-5236,38
5775,326,576-53-5236,56
5776,144,576-53-5236,5
5777,209,576-53-5236,19
5778,620,576-53-5236,90
5779,1621,576-53-5236,12
5780,428,576-53-5236,63
5781,1425,576-53-5236,85
5782,164,576-53-5236,4
5783,642,576-53-5236,53
5784,1030,576-53-5236,89
5785,1755,576-53-5236,97
5786,674,576-53-5236,20
5787,1396,576-53-5236,1
